,Date,Time,Latitude,Longitude,VehicleID
914329,2013-01-12,18:40:55,53.4282,-6.2441,40037
914736,2013-01-12,18:41:15,53.4282,-6.2441,40037
915235,2013-01-12,18:41:35,53.4282,-6.2441,40037
915643,2013-01-12,18:41:54,53.4282,-6.2441,40037
916065,2013-01-12,18:42:14,53.4282,-6.2441,40037
916574,2013-01-12,18:42:35,53.4282,-6.2441,40037
916991,2013-01-12,18:42:55,53.4282,-6.2441,40037
917396,2013-01-12,18:43:14,53.4282,-6.2441,40037
917883,2013-01-12,18:43:34,53.4282,-6.2441,40037
918287,2013-01-12,18:43:55,53.4282,-6.2441,40037
918708,2013-01-12,18:44:15,53.4282,-6.2441,40037
919593,2013-01-12,18:44:55,53.4291,-6.243976,40037
920014,2013-01-12,18:45:16,53.429405,-6.242544,40037
920475,2013-01-12,18:45:34,53.428082,-6.244218,40037
920888,2013-01-12,18:45:55,53.429199,-6.239992,40037
921662,2013-01-12,18:46:29,53.429199,-6.239992,40037
922040,2013-01-12,18:46:50,53.427425,-6.238702,40037
923418,2013-01-12,18:47:53,53.428944,-6.237354,40037
923824,2013-01-12,18:48:14,53.42841,-6.232504,40037
924285,2013-01-12,18:48:34,53.428349,-6.230457,40037
924689,2013-01-12,18:48:54,53.428509,-6.230007,40037
925084,2013-01-12,18:49:13,53.42812,-6.226257,40037
925568,2013-01-12,18:49:33,53.427883,-6.220819,40037
925973,2013-01-12,18:49:54,53.427708,-6.216747,40037
926374,2013-01-12,18:50:15,53.425552,-6.217745,40037
926850,2013-01-12,18:50:33,53.422516,-6.219763,40037
927263,2013-01-12,18:50:54,53.419491,-6.221393,40037
927656,2013-01-12,18:51:14,53.416378,-6.22306,40037
928127,2013-01-12,18:51:35,53.413235,-6.224806,40037
928533,2013-01-12,18:51:55,53.410221,-6.226578,40037
928904,2013-01-12,18:52:14,53.407246,-6.228836,40037
929964,2013-01-12,18:53:05,53.401699,-6.23425,40037
930423,2013-01-12,18:53:26,53.397121,-6.238634,40037
931842,2013-01-12,18:54:29,53.388504,-6.242254,40037
933078,2013-01-12,18:55:31,53.380253,-6.243912,40037
934328,2013-01-12,18:56:31,53.372257,-6.241669,40037
935577,2013-01-12,18:57:30,53.365612,-6.234133,40037
935890,2013-01-12,18:57:46,53.359135,-6.232614,40037
936275,2013-01-12,18:58:07,53.356667,-6.228749,40037
936626,2013-01-12,18:58:25,53.355465,-6.225056,40037
937084,2013-01-12,18:58:46,53.352802,-6.224214,40037
937500,2013-01-12,18:59:06,53.351997,-6.225193,40037
937913,2013-01-12,18:59:27,53.351364,-6.225668,40037
938376,2013-01-12,18:59:47,53.349361,-6.226903,40037
938728,2013-01-12,19:00:06,53.347824,-6.227135,40037
939129,2013-01-12,19:00:26,53.346722,-6.227537,40037
939508,2013-01-12,19:00:45,53.346954,-6.230983,40037
939928,2013-01-12,19:01:06,53.347103,-6.233019,40037
940315,2013-01-12,19:01:26,53.347374,-6.237008,40037
940729,2013-01-12,19:01:45,53.347427,-6.237848,40037
941204,2013-01-12,19:02:07,53.347527,-6.239455,40037
941560,2013-01-12,19:02:26,53.347549,-6.23983,40037
942008,2013-01-12,19:02:46,53.347549,-6.23983,40037
942435,2013-01-12,19:03:07,53.347549,-6.23983,40037
942834,2013-01-12,19:03:27,53.347549,-6.23983,40037
943283,2013-01-12,19:03:46,53.347687,-6.242079,40037
943639,2013-01-12,19:04:06,53.347893,-6.24548,40037
944093,2013-01-12,19:04:27,53.348522,-6.24597,40037
944537,2013-01-12,19:04:47,53.350025,-6.245701,40037
944927,2013-01-12,19:05:07,53.35112,-6.245507,40037
945785,2013-01-12,19:05:48,53.351765,-6.249048,40037
946856,2013-01-12,19:06:42,53.351772,-6.249803,40037
947304,2013-01-12,19:07:03,53.351772,-6.249803,40037
947733,2013-01-12,19:07:23,53.351772,-6.249803,40037
948237,2013-01-12,19:07:44,53.35136,-6.250516,40037
948627,2013-01-12,19:08:04,53.350971,-6.252813,40037
948972,2013-01-12,19:08:22,53.350861,-6.25349,40037
949347,2013-01-12,19:08:43,53.350861,-6.25349,40037
949814,2013-01-12,19:09:03,53.350727,-6.254302,40037
959017,2013-01-12,19:16:42,53.346085,-6.257566,40037
959444,2013-01-12,19:17:03,53.346066,-6.2576,40037
960056,2013-01-12,19:17:29,53.346066,-6.2576,40037
960292,2013-01-12,19:17:44,53.345665,-6.2574,40037
960722,2013-01-12,19:18:04,53.344799,-6.259267,40037
961092,2013-01-12,19:18:25,53.344601,-6.259433,40037
961357,2013-01-12,19:18:31,53.344601,-6.259433,40037
961474,2013-01-12,19:18:43,53.34425,-6.2618,40037
961843,2013-01-12,19:19:01,53.344265,-6.262084,40037
962239,2013-01-12,19:19:22,53.344265,-6.262466,40037
962500,2013-01-12,19:19:30,53.344265,-6.262466,40037
962699,2013-01-12,19:19:42,53.344234,-6.263233,40037
963104,2013-01-12,19:20:03,53.344185,-6.265083,40037
963435,2013-01-12,19:20:23,53.344185,-6.2658,40037
963736,2013-01-12,19:20:31,53.344185,-6.2658,40037
963978,2013-01-12,19:20:44,53.3442,-6.26595,40037
964300,2013-01-12,19:21:02,53.344185,-6.266417,40037
964683,2013-01-12,19:21:23,53.344185,-6.266483,40037
965003,2013-01-12,19:21:31,53.344185,-6.266483,40037
965155,2013-01-12,19:21:43,53.343815,-6.268933,40037
965576,2013-01-12,19:22:03,53.343018,-6.271033,40037
965908,2013-01-12,19:22:22,53.343334,-6.274817,40037
966224,2013-01-12,19:22:30,53.343334,-6.274817,40037
966433,2013-01-12,19:22:43,53.344799,-6.27625,40037
966801,2013-01-12,19:23:04,53.344982,-6.276134,40037
967116,2013-01-12,19:23:22,53.345234,-6.276,40037
967432,2013-01-12,19:23:30,53.345234,-6.276,40037
967619,2013-01-12,19:23:43,53.345215,-6.276,40037
968001,2013-01-12,19:24:03,53.345234,-6.276,40037
968320,2013-01-12,19:24:21,53.345833,-6.278417,40037
968671,2013-01-12,19:24:30,53.345833,-6.278417,40037
968767,2013-01-12,19:24:42,53.346233,-6.280617,40037
969145,2013-01-12,19:25:02,53.346565,-6.2841,40037
969524,2013-01-12,19:25:23,53.346699,-6.288233,40037
969895,2013-01-12,19:25:31,53.346699,-6.288233,40037
969976,2013-01-12,19:25:43,53.346817,-6.29,40037
970398,2013-01-12,19:26:03,53.346817,-6.289983,40037
970768,2013-01-12,19:26:24,53.346817,-6.289983,40037
971039,2013-01-12,19:26:30,53.346817,-6.289983,40037
971293,2013-01-12,19:26:44,53.346851,-6.29015,40037
971677,2013-01-12,19:27:05,53.347065,-6.291733,40037
972218,2013-01-12,19:27:32,53.347065,-6.291733,40037
972390,2013-01-12,19:27:44,53.346931,-6.29245,40037
973127,2013-01-12,19:28:23,53.346649,-6.295183,40037
973361,2013-01-12,19:28:31,53.346649,-6.295183,40037
973933,2013-01-12,19:29:04,53.347118,-6.299716,40037
974280,2013-01-12,19:29:22,53.347118,-6.299716,40037
974594,2013-01-12,19:29:31,53.347118,-6.299716,40037
974761,2013-01-12,19:29:43,53.347183,-6.299183,40037
975115,2013-01-12,19:30:03,53.347183,-6.299183,40037
975444,2013-01-12,19:30:22,53.347183,-6.299183,40037
975732,2013-01-12,19:30:30,53.347183,-6.299183,40037
975872,2013-01-12,19:30:42,53.347198,-6.299183,40037
976275,2013-01-12,19:31:03,53.347198,-6.299183,40037
976573,2013-01-12,19:31:23,53.347198,-6.2992,40037
976890,2013-01-12,19:31:31,53.347198,-6.2992,40037
977070,2013-01-12,19:31:43,53.347183,-6.2992,40037
977397,2013-01-12,19:32:04,53.347183,-6.299183,40037
977740,2013-01-12,19:32:22,53.347183,-6.2992,40037
978004,2013-01-12,19:32:32,53.347183,-6.2992,40037
978152,2013-01-12,19:32:42,53.347198,-6.299183,40037
978610,2013-01-12,19:33:05,53.347183,-6.299183,40037
978878,2013-01-12,19:33:23,53.347183,-6.299183,40037
979187,2013-01-12,19:33:32,53.347183,-6.299183,40037
979272,2013-01-12,19:33:42,53.347134,-6.298433,40037
979649,2013-01-12,19:34:02,53.347134,-6.298433,40037
980030,2013-01-12,19:34:23,53.346851,-6.293183,40037
980320,2013-01-12,19:34:31,53.346851,-6.293183,40037
980509,2013-01-12,19:34:43,53.346851,-6.293183,40037
980855,2013-01-12,19:35:03,53.346867,-6.293117,40037
981186,2013-01-12,19:35:22,53.346867,-6.293117,40037
981468,2013-01-12,19:35:30,53.346867,-6.293117,40037
981611,2013-01-12,19:35:42,53.346867,-6.293133,40037
982018,2013-01-12,19:36:03,53.346867,-6.293133,40037
982403,2013-01-12,19:36:23,53.346867,-6.293117,40037
982637,2013-01-12,19:36:31,53.346867,-6.293117,40037
982770,2013-01-12,19:36:42,53.346867,-6.2931,40037
983150,2013-01-12,19:37:02,53.346851,-6.2931,40037
983519,2013-01-12,19:37:22,53.346851,-6.2931,40037
983799,2013-01-12,19:37:31,53.346851,-6.2931,40037
983949,2013-01-12,19:37:43,53.346867,-6.293117,40037
984329,2013-01-12,19:38:03,53.346867,-6.293133,40037
984644,2013-01-12,19:38:24,53.346867,-6.293117,40037
984891,2013-01-12,19:38:30,53.346867,-6.293117,40037
985020,2013-01-12,19:38:42,53.346867,-6.2931,40037
985418,2013-01-12,19:39:02,53.346867,-6.293117,40037
985825,2013-01-12,19:39:23,53.346867,-6.293117,40037
986051,2013-01-12,19:39:31,53.346867,-6.293117,40037
986200,2013-01-12,19:39:43,53.346867,-6.293117,40037
986526,2013-01-12,19:40:04,53.346867,-6.293117,40037
986973,2013-01-12,19:40:24,53.346867,-6.293133,40037
987159,2013-01-12,19:40:30,53.346867,-6.293133,40037
987297,2013-01-12,19:40:43,53.346882,-6.293133,40037
987664,2013-01-12,19:41:03,53.346882,-6.293117,40037
988039,2013-01-12,19:41:23,53.346882,-6.293117,40037
988273,2013-01-12,19:41:31,53.346882,-6.293117,40037
988366,2013-01-12,19:41:42,53.346867,-6.293117,40037
988708,2013-01-12,19:42:02,53.346867,-6.293117,40037
989056,2013-01-12,19:42:22,53.346867,-6.293117,40037
989351,2013-01-12,19:42:31,53.346867,-6.293117,40037
989468,2013-01-12,19:42:43,53.346851,-6.2931,40037
989833,2013-01-12,19:43:03,53.346867,-6.293117,40037
990140,2013-01-12,19:43:22,53.346867,-6.293117,40037
990486,2013-01-12,19:43:32,53.346867,-6.293117,40037
990594,2013-01-12,19:43:42,53.346867,-6.293117,40037
990900,2013-01-12,19:44:03,53.346867,-6.293133,40037
991282,2013-01-12,19:44:21,53.346851,-6.293117,40037
991584,2013-01-12,19:44:31,53.346851,-6.293117,40037
991768,2013-01-12,19:44:44,53.346851,-6.293117,40037
992054,2013-01-12,19:45:02,53.346851,-6.293117,40037
992389,2013-01-12,19:45:22,53.346851,-6.293117,40037
992645,2013-01-12,19:45:31,53.346851,-6.293117,40037
992838,2013-01-12,19:45:43,53.346867,-6.293117,40037
993145,2013-01-12,19:46:03,53.346867,-6.293117,40037
993521,2013-01-12,19:46:22,53.346867,-6.293133,40037
993799,2013-01-12,19:46:32,53.346867,-6.293133,40037
993927,2013-01-12,19:46:42,53.346882,-6.29315,40037
994338,2013-01-12,19:47:02,53.346867,-6.293133,40037
994672,2013-01-12,19:47:23,53.346867,-6.293117,40037
994899,2013-01-12,19:47:31,53.346867,-6.293117,40037
995080,2013-01-12,19:47:43,53.346851,-6.293117,40037
995418,2013-01-12,19:48:04,53.346851,-6.293117,40037
995753,2013-01-12,19:48:24,53.346851,-6.293117,40037
996014,2013-01-12,19:48:30,53.346851,-6.293117,40037
996183,2013-01-12,19:48:45,53.346851,-6.293117,40037
996540,2013-01-12,19:49:03,53.346867,-6.293117,40037
996834,2013-01-12,19:49:24,53.346867,-6.293117,40037
997174,2013-01-12,19:49:32,53.346867,-6.293117,40037
997259,2013-01-12,19:49:44,53.346867,-6.293117,40037
997634,2013-01-12,19:50:04,53.346851,-6.293117,40037
997897,2013-01-12,19:50:23,53.346851,-6.293117,40037
998259,2013-01-12,19:50:31,53.346851,-6.293117,40037
998341,2013-01-12,19:50:41,53.346851,-6.293117,40037
998765,2013-01-12,19:51:04,53.346851,-6.293117,40037
999309,2013-01-12,19:51:30,53.346851,-6.293117,40037
999492,2013-01-12,19:51:43,53.346867,-6.293133,40037
999851,2013-01-12,19:52:03,53.346867,-6.293133,40037
1000177,2013-01-12,19:52:24,53.346867,-6.293133,40037
1000518,2013-01-12,19:52:32,53.346867,-6.293133,40037
1000612,2013-01-12,19:52:42,53.346867,-6.293133,40037
1000978,2013-01-12,19:53:02,53.346867,-6.293133,40037
1001331,2013-01-12,19:53:23,53.346851,-6.293117,40037
1001603,2013-01-12,19:53:31,53.346851,-6.293117,40037
1001750,2013-01-12,19:53:43,53.346867,-6.293133,40037
1002086,2013-01-12,19:54:02,53.346867,-6.293133,40037
1002153,2013-01-12,19:54:04,53.346867,-6.293133,40037
1002434,2013-01-12,19:54:22,53.346882,-6.293133,40037
1002746,2013-01-12,19:54:31,53.346882,-6.293133,40037
1002914,2013-01-12,19:54:43,53.346882,-6.293133,40037
1003301,2013-01-12,19:55:03,53.346882,-6.293133,40037
1004002,2013-01-12,19:55:42,53.346882,-6.293133,40037
1004695,2013-01-12,19:56:23,53.346882,-6.293133,40037
1005081,2013-01-12,19:56:43,53.346882,-6.293133,40037
1005467,2013-01-12,19:57:04,53.346882,-6.293133,40037
1005880,2013-01-12,19:57:24,53.346882,-6.293133,40037
1006205,2013-01-12,19:57:43,53.346882,-6.293133,40037
1006593,2013-01-12,19:58:03,53.346882,-6.293133,40037
1006871,2013-01-12,19:58:24,53.346882,-6.293133,40037
1007310,2013-01-12,19:58:44,53.346882,-6.293133,40037
1007665,2013-01-12,19:59:04,53.346882,-6.293133,40037
1007958,2013-01-12,19:59:22,53.346882,-6.293133,40037
1008374,2013-01-12,19:59:43,53.346882,-6.293133,40037
1008733,2013-01-12,20:00:03,53.346882,-6.293133,40037
1009025,2013-01-12,20:00:22,53.346397,-6.291919,40037
1009448,2013-01-12,20:00:42,53.346603,-6.292064,40037
1009803,2013-01-12,20:01:02,53.346298,-6.29185,40037
1010174,2013-01-12,20:01:23,53.346298,-6.29185,40037
1010591,2013-01-12,20:01:43,53.346279,-6.291838,40037
1010883,2013-01-12,20:02:02,53.346882,-6.291178,40037
1011229,2013-01-12,20:02:22,53.346882,-6.291178,40037
1011674,2013-01-12,20:02:42,53.347458,-6.290585,40037
1011975,2013-01-12,20:03:03,53.347073,-6.286898,40037
1012380,2013-01-12,20:03:23,53.346962,-6.283233,40037
1012773,2013-01-12,20:03:44,53.346535,-6.279853,40037
1013114,2013-01-12,20:04:04,53.345863,-6.276146,40037
1013425,2013-01-12,20:04:23,53.345837,-6.27597,40037
1013869,2013-01-12,20:04:43,53.345837,-6.27597,40037
1014231,2013-01-12,20:05:04,53.345837,-6.27597,40037
1014574,2013-01-12,20:05:24,53.345608,-6.275715,40037
1014945,2013-01-12,20:05:42,53.34552,-6.275746,40037
1015267,2013-01-12,20:06:03,53.345051,-6.275955,40037
1015624,2013-01-12,20:06:21,53.343449,-6.274704,40037
1016040,2013-01-12,20:06:42,53.343002,-6.272426,40037
1016370,2013-01-12,20:07:02,53.343002,-6.272426,40037
1016692,2013-01-12,20:07:22,53.343082,-6.270901,40037
1017155,2013-01-12,20:07:43,53.34396,-6.268259,40037
1017528,2013-01-12,20:08:03,53.344177,-6.266689,40037
1018212,2013-01-12,20:08:42,53.3442,-6.265407,40037
1018585,2013-01-12,20:09:03,53.344212,-6.264109,40037
1018988,2013-01-12,20:09:24,53.344284,-6.2623,40037
1019344,2013-01-12,20:09:44,53.344357,-6.261344,40037
1019748,2013-01-12,20:10:05,53.344357,-6.261344,40037
1019993,2013-01-12,20:10:21,53.344357,-6.261344,40037
1020484,2013-01-12,20:10:43,53.34446,-6.260423,40037
1020743,2013-01-12,20:11:04,53.344826,-6.25921,40037
1021067,2013-01-12,20:11:22,53.345325,-6.259092,40037
1021487,2013-01-12,20:11:42,53.346832,-6.259075,40037
1021818,2013-01-12,20:12:03,53.347477,-6.25933,40037
1022128,2013-01-12,20:12:21,53.347954,-6.259578,40037
1022539,2013-01-12,20:12:42,53.348381,-6.259759,40037
1022887,2013-01-12,20:13:02,53.34972,-6.260357,40037
1023224,2013-01-12,20:13:23,53.350513,-6.260755,40037
1023637,2013-01-12,20:13:43,53.350513,-6.260755,40037
1023927,2013-01-12,20:14:02,53.350513,-6.260755,40037
1024242,2013-01-12,20:14:23,53.350513,-6.260755,40037
1024649,2013-01-12,20:14:42,53.351082,-6.261004,40037
1024999,2013-01-12,20:15:02,53.351498,-6.261185,40037
1025322,2013-01-12,20:15:23,53.351875,-6.261348,40037
1025739,2013-01-12,20:15:43,53.352352,-6.259102,40037
1026056,2013-01-12,20:16:04,53.352856,-6.256793,40037
1026340,2013-01-12,20:16:22,53.352898,-6.256576,40037
1026733,2013-01-12,20:16:42,53.352898,-6.256576,40037
1027060,2013-01-12,20:17:03,53.352898,-6.256576,40037
1027344,2013-01-12,20:17:23,53.352898,-6.256576,40037
1027735,2013-01-12,20:17:42,53.352646,-6.255786,40037
1028044,2013-01-12,20:18:02,53.35133,-6.254838,40037
1028452,2013-01-12,20:18:23,53.349728,-6.253754,40037
1028819,2013-01-12,20:18:43,53.349438,-6.251693,40037
1029179,2013-01-12,20:19:04,53.349522,-6.25147,40037
1029417,2013-01-12,20:19:22,53.349873,-6.251014,40037
1029820,2013-01-12,20:19:42,53.349953,-6.252485,40037
1030129,2013-01-12,20:20:01,53.349796,-6.252593,40037
1030503,2013-01-12,20:20:24,53.349243,-6.252049,40037
1030933,2013-01-12,20:20:44,53.348438,-6.2515,40037
1031145,2013-01-12,20:21:02,53.348438,-6.2515,40037
1031450,2013-01-12,20:21:23,53.348263,-6.250628,40037
1031841,2013-01-12,20:21:41,53.348072,-6.24831,40037
1032209,2013-01-12,20:22:02,53.348007,-6.24724,40037
1032525,2013-01-12,20:22:22,53.348,-6.247149,40037
1032906,2013-01-12,20:22:43,53.347969,-6.246671,40037
1033283,2013-01-12,20:23:03,53.347813,-6.244295,40037
1033514,2013-01-12,20:23:22,53.347706,-6.242425,40037
1034225,2013-01-12,20:24:02,53.347706,-6.242425,40037
1034522,2013-01-12,20:24:22,53.347706,-6.242425,40037
1034971,2013-01-12,20:24:43,53.347706,-6.242425,40037
1035303,2013-01-12,20:25:03,53.347706,-6.242425,40037
1035557,2013-01-12,20:25:24,53.347698,-6.24232,40037
1036048,2013-01-12,20:25:44,53.347664,-6.241735,40037
1036304,2013-01-12,20:26:05,53.347664,-6.241735,40037
1036549,2013-01-12,20:26:23,53.347664,-6.241735,40037
1036939,2013-01-12,20:26:43,53.347626,-6.241257,40037
1037229,2013-01-12,20:27:02,53.347431,-6.237867,40037
1037519,2013-01-12,20:27:22,53.347263,-6.235335,40037
1037914,2013-01-12,20:27:43,53.346935,-6.230741,40037
1038213,2013-01-12,20:28:03,53.346973,-6.227459,40037
1038501,2013-01-12,20:28:21,53.349117,-6.227015,40037
1038890,2013-01-12,20:28:42,53.349487,-6.227005,40037
1039213,2013-01-12,20:29:02,53.351875,-6.225488,40037
1039521,2013-01-12,20:29:23,53.354736,-6.224775,40037
1039850,2013-01-12,20:29:41,53.356297,-6.228435,40037
1040170,2013-01-12,20:30:01,53.35709,-6.230109,40037
1040469,2013-01-12,20:30:22,53.359543,-6.233127,40037
1041749,2013-01-12,20:31:33,53.369648,-6.237552,40037
1042760,2013-01-12,20:32:33,53.375957,-6.244452,40037
1043679,2013-01-12,20:33:32,53.383743,-6.243611,40037
1044576,2013-01-12,20:34:27,53.383743,-6.243611,40037
1044669,2013-01-12,20:34:33,53.391476,-6.241688,40037
1044947,2013-01-12,20:34:47,53.399834,-6.236453,40037
1045255,2013-01-12,20:35:08,53.402641,-6.233687,40037
1045587,2013-01-12,20:35:28,53.405407,-6.230979,40037
1045842,2013-01-12,20:35:47,53.408276,-6.228353,40037
1046160,2013-01-12,20:36:08,53.411278,-6.22623,40037
1046473,2013-01-12,20:36:26,53.414356,-6.224538,40037
1046845,2013-01-12,20:36:48,53.417461,-6.222891,40037
1047161,2013-01-12,20:37:07,53.420563,-6.221231,40037
1047469,2013-01-12,20:37:27,53.424046,-6.219357,40037
1047838,2013-01-12,20:37:48,53.427082,-6.219957,40037
1048110,2013-01-12,20:38:06,53.42794,-6.224965,40037
1048439,2013-01-12,20:38:26,53.428047,-6.228707,40037
1048814,2013-01-12,20:38:47,53.428169,-6.230989,40037
1049120,2013-01-12,20:39:07,53.427143,-6.233344,40037
1049436,2013-01-12,20:39:27,53.425579,-6.235019,40037
1049807,2013-01-12,20:39:48,53.425678,-6.238243,40037
1050396,2013-01-12,20:40:28,53.426937,-6.241543,40037
1051165,2013-01-12,20:41:15,53.426247,-6.239932,40037
1051539,2013-01-12,20:41:35,53.427399,-6.243135,40037
1051832,2013-01-12,20:41:53,53.427975,-6.244047,40037
1052482,2013-01-12,20:42:34,53.427975,-6.244047,40037
1053098,2013-01-12,20:43:15,53.427975,-6.244047,40037
1053432,2013-01-12,20:43:33,53.428185,-6.2441,40037
1053463,2013-01-12,20:43:35,53.428185,-6.244083,40037
1053792,2013-01-12,20:43:56,53.428185,-6.244083,40037
1054097,2013-01-12,20:44:14,53.428185,-6.2441,40037
1054441,2013-01-12,20:44:32,53.428185,-6.2441,40037
1054468,2013-01-12,20:44:34,53.428185,-6.2441,40037
1054752,2013-01-12,20:44:53,53.428185,-6.244083,40037
1055051,2013-01-12,20:45:13,53.428185,-6.244083,40037
1055403,2013-01-12,20:45:34,53.428185,-6.2441,40037
1055725,2013-01-12,20:45:54,53.428185,-6.2441,40037
1056021,2013-01-12,20:46:14,53.428185,-6.2441,40037
1056367,2013-01-12,20:46:33,53.428185,-6.2441,40037
1056400,2013-01-12,20:46:35,53.428185,-6.2441,40037
1056691,2013-01-12,20:46:53,53.428185,-6.2441,40037
1056998,2013-01-12,20:47:14,53.428185,-6.2441,40037
1057305,2013-01-12,20:47:32,53.428185,-6.2441,40037
1057368,2013-01-12,20:47:34,53.428185,-6.244117,40037
1057676,2013-01-12,20:47:55,53.428185,-6.2441,40037
1057963,2013-01-12,20:48:13,53.428185,-6.2441,40037
1058332,2013-01-12,20:48:34,53.428185,-6.2441,40037
1058644,2013-01-12,20:48:54,53.428185,-6.2441,40037
1058949,2013-01-12,20:49:14,53.428185,-6.244083,40037
1059258,2013-01-12,20:49:33,53.428185,-6.244083,40037
1059323,2013-01-12,20:49:35,53.428185,-6.244083,40037
1059611,2013-01-12,20:49:53,53.428185,-6.2441,40037
1059890,2013-01-12,20:50:14,53.428185,-6.2441,40037
1060206,2013-01-12,20:50:34,53.428185,-6.2441,40037
1060570,2013-01-12,20:50:55,53.428185,-6.244117,40037
1060866,2013-01-12,20:51:15,53.428185,-6.2441,40037
1061217,2013-01-12,20:51:35,53.428185,-6.2441,40037
1061540,2013-01-12,20:51:54,53.428185,-6.2441,40037
1061835,2013-01-12,20:52:16,53.428185,-6.2441,40037
1062198,2013-01-12,20:52:32,53.428185,-6.2441,40037
1062231,2013-01-12,20:52:34,53.428185,-6.2441,40037
1062524,2013-01-12,20:52:55,53.428185,-6.2441,40037
1062799,2013-01-12,20:53:13,53.428185,-6.2441,40037
1063127,2013-01-12,20:53:34,53.428185,-6.2441,40037
1063181,2013-01-12,20:53:36,53.428165,-6.244117,40037
1063471,2013-01-12,20:53:54,53.428185,-6.244117,40037
1063770,2013-01-12,20:54:15,53.428185,-6.2441,40037
1064104,2013-01-12,20:54:33,53.428185,-6.2441,40037
1064428,2013-01-12,20:54:54,53.428185,-6.2441,40037
1064726,2013-01-12,20:55:14,53.428185,-6.2441,40037
1065042,2013-01-12,20:55:32,53.428185,-6.2441,40037
1065070,2013-01-12,20:55:34,53.428165,-6.2441,40037
1065370,2013-01-12,20:55:53,53.428165,-6.2441,40037
1065638,2013-01-12,20:56:13,53.428185,-6.2441,40037
1065967,2013-01-12,20:56:34,53.428185,-6.2441,40037
1066307,2013-01-12,20:56:54,53.428185,-6.2441,40037
1066599,2013-01-12,20:57:15,53.428185,-6.2441,40037
1066948,2013-01-12,20:57:35,53.428185,-6.2441,40037
1067246,2013-01-12,20:57:53,53.428185,-6.2441,40037
1067529,2013-01-12,20:58:14,53.428185,-6.2441,40037
1067873,2013-01-12,20:58:34,53.428185,-6.2441,40037
1068194,2013-01-12,20:58:53,53.428185,-6.2441,40037
1068487,2013-01-12,20:59:13,53.428185,-6.2441,40037
1068799,2013-01-12,20:59:33,53.428185,-6.2441,40037
1069062,2013-01-12,20:59:54,53.428185,-6.2441,40037
1069352,2013-01-12,21:00:14,53.428185,-6.2441,40037
1069671,2013-01-12,21:00:33,53.428185,-6.2441,40037
1069690,2013-01-12,21:00:35,53.428185,-6.244083,40037
1069966,2013-01-12,21:00:53,53.428185,-6.244083,40037
1070255,2013-01-12,21:01:13,53.428185,-6.244083,40037
1070514,2013-01-12,21:01:33,53.428185,-6.244083,40037
1070598,2013-01-12,21:01:35,53.428185,-6.2441,40037
1070860,2013-01-12,21:01:54,53.428185,-6.2441,40037
1071161,2013-01-12,21:02:14,53.428185,-6.2441,40037
1071465,2013-01-12,21:02:34,53.428185,-6.2441,40037
1071772,2013-01-12,21:02:53,53.428185,-6.2441,40037
1072052,2013-01-12,21:03:13,53.428165,-6.2441,40037
1072355,2013-01-12,21:03:33,53.428165,-6.2441,40037
1072702,2013-01-12,21:03:56,53.428165,-6.244117,40037
1072989,2013-01-12,21:04:14,53.428165,-6.244117,40037
1073325,2013-01-12,21:04:35,53.428165,-6.244117,40037
1073623,2013-01-12,21:04:53,53.428165,-6.244117,40037
1073911,2013-01-12,21:05:14,53.428165,-6.244117,40037
1074260,2013-01-12,21:05:34,53.428165,-6.244117,40037
1074535,2013-01-12,21:05:55,53.428165,-6.244117,40037
1074818,2013-01-12,21:06:13,53.428165,-6.244117,40037
1075121,2013-01-12,21:06:33,53.428165,-6.244117,40037
1075455,2013-01-12,21:06:54,53.428165,-6.244117,40037
1075747,2013-01-12,21:07:14,53.428165,-6.244117,40037
1076088,2013-01-12,21:07:35,53.428165,-6.244117,40037
1076380,2013-01-12,21:08:01,53.428165,-6.244117,40037
1076653,2013-01-12,21:08:15,53.428165,-6.244117,40037
1076937,2013-01-12,21:08:34,53.428165,-6.244117,40037
1077276,2013-01-12,21:08:53,53.428165,-6.244117,40037
1077561,2013-01-12,21:09:14,53.428165,-6.244117,40037
1077846,2013-01-12,21:09:34,53.428165,-6.244117,40037
1078181,2013-01-12,21:09:55,53.428165,-6.244117,40037
1078461,2013-01-12,21:10:15,53.428165,-6.244117,40037
1078765,2013-01-12,21:10:36,53.428165,-6.244117,40037
1079062,2013-01-12,21:10:54,53.428165,-6.244117,40037
1079339,2013-01-12,21:11:14,53.428165,-6.244117,40037
1079674,2013-01-12,21:11:35,53.428165,-6.244117,40037
1079957,2013-01-12,21:11:53,53.42889,-6.244148,40037
1080237,2013-01-12,21:12:13,53.428082,-6.244218,40037
1080573,2013-01-12,21:12:36,53.429367,-6.242389,40037
1080855,2013-01-12,21:12:54,53.429214,-6.240319,40037
1081140,2013-01-12,21:13:15,53.429199,-6.240026,40037
1081442,2013-01-12,21:13:35,53.429146,-6.238608,40037
1081759,2013-01-12,21:13:55,53.428486,-6.238159,40037
1082037,2013-01-12,21:14:14,53.427132,-6.238832,40037
1082314,2013-01-12,21:14:32,53.426693,-6.239022,40037
1082652,2013-01-12,21:14:53,53.426693,-6.239022,40037
1082924,2013-01-12,21:15:13,53.426693,-6.239022,40037
1083223,2013-01-12,21:15:33,53.426693,-6.239022,40037
1083546,2013-01-12,21:15:54,53.426693,-6.239022,40037
1083823,2013-01-12,21:16:12,53.427494,-6.238673,40037
